epoch,acc,loss,val_acc,val_loss
130,0.29511154855643046,3.1933807882424103,0.29539473684210527,3.0532800498761627
131,0.286253280839895,3.2283759936885885,0.30855263157894736,3.080892687094839
132,0.29429133858267714,3.1922011794693512,0.3013157894736842,3.116827809183221
133,0.2937992125984252,3.2333210434500628,0.30328947368421055,3.068063113563939
134,0.30118110236220474,3.2326365092920817,0.3131578947368421,3.199490489457783
135,0.2979002624671916,3.1865778548198107,0.3157894736842105,3.1320096819024337
136,0.2916666666666667,3.2488490784262107,0.30526315789473685,3.0887624213570044
137,0.30003280839895013,3.268757272580164,0.3138157894736842,3.070726143686395
138,0.3095472440944882,3.2463235611052026,0.3157894736842105,3.003451172929061
139,0.296259842519685,3.2554411640943193,0.3223684210526316,3.049295673872295
140,0.30003280839895013,3.2617526442360063,0.31644736842105264,3.1471785670832584
141,0.302001312335958,3.2406096577331462,0.3111842105263158,3.024216288014462
142,0.31003937007874016,3.233719624246512,0.31973684210526315,3.0947775338825427
143,0.3065944881889764,3.242920089581507,0.31776315789473686,3.1460729749579177
144,0.3110236220472441,3.2130481264409743,0.3157894736842105,3.109389563610679
145,0.3121719160104987,3.222474594754497,0.3381578947368421,3.0259442605470355
146,0.3095472440944882,3.210506786511639,0.3190789473684211,3.1855960544786956
147,0.3093832020997375,3.267573559378076,0.33092105263157895,3.1106047203666285
148,0.31791338582677164,3.254747033432087,0.3203947368421053,3.10487733138235
149,0.3141404199475066,3.2772983052912035,0.3355263157894737,3.1363413258602746
150,0.31791338582677164,3.2054195097425167,0.3361842105263158,3.1276277040180407
151,0.31003937007874016,3.2358890462109424,0.32302631578947366,3.1308901937384355
152,0.31184383202099736,3.2726351307445936,0.33223684210526316,3.07949217118715
153,0.3113517060367454,3.229683849129464,0.3368421052631579,3.137576897520768
154,0.3262795275590551,3.2561602057434444,0.33881578947368424,3.1307419099305807
155,0.318241469816273,3.303297445842913,0.34210526315789475,3.1790184046092786
156,0.3170931758530184,3.2780232923863126,0.3526315789473684,3.090111117613943
157,0.3159448818897638,3.2087031543411295,0.3401315789473684,3.025824034841437
158,0.32841207349081364,3.214684922551233,0.32894736842105265,3.1084802527176705
159,0.3185695538057743,3.2210389979555227,0.3236842105263158,3.2061655847649826
160,0.3244750656167979,3.2766598284713866,0.3506578947368421,3.119662051451834
161,0.3141404199475066,3.2540856490297894,0.3282894736842105,3.166202527598331
162,0.31315616797900264,3.2155129659207162,0.34539473684210525,3.132610203090467
163,0.3244750656167979,3.2624919861946204,0.3256578947368421,3.1138580723812708
164,0.32086614173228345,3.294206500366291,0.3447368421052632,3.0814476038280287
165,0.32841207349081364,3.2464244975818426,0.34342105263157896,3.0633903653998122
166,0.32349081364829396,3.228574434603293,0.32894736842105265,3.145504896264327
167,0.32398293963254593,3.2505726983228067,0.33157894736842103,3.137409496307373
168,0.3275918635170604,3.2809884066343935,0.34868421052631576,3.1200014942570737
169,0.32513123359580054,3.2353059450785318,0.3493421052631579,3.1343286250766953
170,0.3241469816272966,3.2384591847267052,0.3401315789473684,3.1707027962333276
171,0.3270997375328084,3.2404753342075296,0.3460526315789474,3.18274087152983
172,0.33415354330708663,3.2555471668093223,0.3361842105263158,3.1439708621878375
173,0.3213582677165354,3.316861529362796,0.3493421052631579,3.1854873481549713
174,0.33103674540682415,3.207675585283695,0.35460526315789476,3.061596353430497
175,0.32841207349081364,3.253480960690756,0.35,3.1105063287835373
176,0.32988845144356954,3.292023791728683,0.34342105263157896,3.1501002437190007
177,0.3353018372703412,3.240168017352347,0.34868421052631576,3.142102939204166
178,0.322998687664042,3.290335910526786,0.3355263157894737,3.2439527586886756
179,0.3323490813648294,3.2295304990503104,0.3473684210526316,3.1365636850658216
180,0.33103674540682415,3.2689368249237383,0.3618421052631579,3.0345187224839862
181,0.3188976377952756,3.309911373719143,0.34342105263157896,3.1292222725717647
182,0.3331692913385827,3.2381802556395844,0.3335526315789474,3.185363857369674
183,0.3431758530183727,3.2081283865951176,0.3335526315789474,3.20648339547609
184,0.3323490813648294,3.2662458889127715,0.35328947368421054,3.1324383785850123
185,0.33398950131233596,3.274127822222672,0.34539473684210525,3.188630239587081
186,0.33284120734908135,3.2823286022101175,0.36907894736842106,3.185131093075401
187,0.3275918635170604,3.2945436517710447,0.3381578947368421,3.233465400495027
188,0.3394028871391076,3.2428871483940465,0.35328947368421054,3.087884242911088
189,0.3285761154855643,3.2689531406392573,0.35526315789473684,3.1822836022627983
190,0.3359580052493438,3.2304170469599445,0.3361842105263158,3.2469160958340293
191,0.3308727034120735,3.258710121232381,0.3401315789473684,3.242804032877872
192,0.33710629921259844,3.2625502516904215,0.3355263157894737,3.217104693462974
193,0.3315288713910761,3.2932246429087924,0.3638157894736842,3.2434362737756026
194,0.3367782152230971,3.2847833085873623,0.3480263157894737,3.1815734913474634
195,0.33284120734908135,3.2653655927638057,0.3460526315789474,3.192014601356105
196,0.3394028871391076,3.242387565102164,0.35592105263157897,3.173848467124136
197,0.3262795275590551,3.2887689450907267,0.35855263157894735,3.060918476707057
198,0.3362860892388451,3.2075649862840105,0.3375,3.242759408448872
199,0.33710629921259844,3.2851327510643507,0.35526315789473684,3.155629312364679
